1/sqr(SNR),Dominant Frequency (Actual),FFT Estimation,FFT Time,Custom Estimation,Custom Time,Frequency Count
0.049999999999999996,2.137518171256245,2,0.0033872127532958984,2.1707688138558288,0.0002048015594482422,4
0.049999999999999996,22.137402749419177,22,0.003506898880004883,21.457840237950233,0.00024175643920898438,3
0.049999999999999996,34.77545098289406,35,0.0034749507904052734,33.781466309783696,0.0003159046173095703,4
0.049999999999999996,11.808826556973667,12,0.0034542083740234375,11.28051372201668,0.00022292137145996094,2
0.049999999999999996,1.9828345739436588,2,0.0034339427947998047,2.0306308535478825,0.0002040863037109375,1
0.049999999999999996,5.291388576072965,5,0.003529071807861328,5.078097375147496,0.0002129077911376953,4
0.049999999999999996,26.33178528390552,26,0.0034537315368652344,25.15976609053421,0.0002880096435546875,2
0.049999999999999996,37.52193160242948,38,0.0034630298614501953,36.27922853281444,0.00026798248291015625,4
0.049999999999999996,7.700764780550783,8,0.0034041404724121094,7.333385022981397,0.00021386146545410156,1
0.049999999999999996,1.733833664402474,2,0.0034928321838378906,1.7830624712194367,0.00020503997802734375,4
0.049999999999999996,39.91904023203983,40,0.00341796875,38.15563937488321,0.0002720355987548828,1
0.049999999999999996,31.420270265902264,31,0.0034799575805664062,30.066604058166483,0.0002570152282714844,3
0.049999999999999996,34.41512235268801,34,0.003412008285522461,33.06916625059775,0.0002589225769042969,2
0.049999999999999996,12.146810374159516,12,0.003453969955444336,11.734546931374593,0.00023293495178222656,4
0.049999999999999996,7.164382198502993,7,0.0034720897674560547,6.788893593066106,0.00022101402282714844,3
0.05499999999999999,32.29284575632735,32,0.003674030303955078,30.8520833681479,0.0002930164337158203,3
0.05499999999999999,5.555384234421324,6,0.0035278797149658203,7.439139397183229,0.00021505355834960938,1
0.05499999999999999,37.47914469798517,37,0.0035400390625,35.92308622086281,0.0002739429473876953,3
0.05499999999999999,19.629939375396503,20,0.00345611572265625,18.84571021950884,0.00023603439331054688,3
0.05499999999999999,3.8525042264206815,4,0.003582000732421875,3.6805338153287175,0.0002110004425048828,4
0.05499999999999999,7.608009125906713,8,0.0035419464111328125,7.287822378588087,0.0002162456512451172,1
0.05499999999999999,38.99255220904434,39,0.003505229949951172,37.49523905975492,0.0002760887145996094,4
0.05499999999999999,37.476397697612285,37,0.0037508010864257812,35.87184846873084,0.0002727508544921875,2
0.05499999999999999,9.595810584159295,10,0.0036771297454833984,9.13390303903331,0.0002269744873046875,4
0.05499999999999999,34.143423208526805,34,0.003647327423095703,32.47024320497549,0.00027298927307128906,1
0.05499999999999999,34.87455988384796,35,0.003748178482055664,33.33641601308146,0.00028705596923828125,1
0.05499999999999999,11.973774533832405,12,0.008980274200439453,11.643804875840203,0.00023317337036132812,1
0.05499999999999999,32.76373873646074,33,0.0037851333618164062,31.32022197427922,0.0002713203430175781,4
0.05499999999999999,29.15735318725958,29,0.03789329528808594,27.689736546378946,0.00026702880859375,1
0.05499999999999999,7.470288800430798,7,0.009406805038452148,7.231222513912912,0.00022482872009277344,2
0.05499999999999999,28.2653074593044,28,0.004689931869506836,27.205062357618026,0.0015010833740234375,3
0.05499999999999999,21.19923533571472,21,0.004099130630493164,20.344633453417696,0.0002510547637939453,4
0.05499999999999999,6.384491956136189,6,0.0038051605224609375,6.23901442695393,0.00022101402282714844,1
0.05499999999999999,35.37221530847214,35,0.00408482551574707,33.96701262991268,0.00027489662170410156,4
0.05499999999999999,12.062114429981817,12,0.004034996032714844,11.48279146627024,0.00023603439331054688,1
0.05499999999999999,34.92864058344069,35,0.004019260406494141,33.34173917302327,0.00031113624572753906,2
0.05499999999999999,21.171153192719242,21,0.003582000732421875,20.406516982249787,0.00024700164794921875,4
0.05499999999999999,22.6001548118465,23,0.004232168197631836,21.845369246057153,0.00025534629821777344,4
0.05499999999999999,5.935563630175972,6,0.004015207290649414,5.817044616331243,0.00022983551025390625,3
0.05499999999999999,33.16959146308271,33,0.004019975662231445,31.800026877728786,0.0002758502960205078,3
0.05499999999999999,29.523548524782754,30,0.009174823760986328,28.21270882793397,0.00026702880859375,2
0.05499999999999999,36.48238723715039,36,0.003881216049194336,35.155747796739256,0.0002777576446533203,4
0.05499999999999999,25.245470765524615,25,0.008400917053222656,24.10134156590572,0.0002522468566894531,2
0.05499999999999999,19.88760520350502,20,0.0036051273345947266,19.21841863306048,0.00024390220642089844,3
0.05499999999999999,23.51989126316626,24,0.004522085189819336,22.347709453602015,0.00046896934509277344,1
0.05999999999999999,11.64904292569049,12,0.004761934280395508,11.102020564555374,0.0002880096435546875,4
0.05999999999999999,2.2706499897432924,2,0.0044519901275634766,2.510389350336657,0.0002219676971435547,3
0.05999999999999999,36.549389151984144,37,0.0038688182830810547,34.86790612305007,0.0003199577331542969,3
0.05999999999999999,17.08165164198864,17,0.00403594970703125,16.314876192595854,0.00024700164794921875,3
0.05999999999999999,10.86591506455498,11,0.0037660598754882812,10.439358373379749,0.00023317337036132812,1
0.05999999999999999,33.838629861548156,34,0.0050580501556396484,32.21841257330087,0.000270843505859375,3
0.05999999999999999,24.953916643464183,25,0.005590677261352539,23.71721463363116,0.0002579689025878906,2
0.05999999999999999,24.915625432135634,25,0.00483393669128418,23.719429669317915,0.0004050731658935547,2
0.05999999999999999,5.051668829138602,5,0.004604816436767578,5.260906673071712,0.00021910667419433594,2
0.05999999999999999,21.647434890951214,22,0.004021883010864258,20.810102797989195,0.00025177001953125,4
0.05999999999999999,5.460139339026288,5,0.004089832305908203,5.278728191407526,0.00022721290588378906,1
0.05999999999999999,24.59942658717021,25,0.0042018890380859375,23.467622857493357,0.000415802001953125,3
0.05999999999999999,31.1809328676498,31,0.00439000129699707,29.596600732656928,0.0002942085266113281,2
0.05999999999999999,9.612430287468962,10,0.005160808563232422,9.184038697085851,0.00028896331787109375,2
0.05999999999999999,39.46934687319495,39,0.0039751529693603516,37.293166400526644,0.0002830028533935547,1
0.05999999999999999,27.085356596184607,27,0.0036580562591552734,25.839435155552113,0.00026226043701171875,3
0.05999999999999999,27.90420136108806,28,0.003592967987060547,26.358007225705244,0.00026226043701171875,2
0.05999999999999999,15.308873419700644,15,0.0036389827728271484,14.705507255448698,0.00025391578674316406,3
0.05999999999999999,26.523312053549674,27,0.0036869049072265625,25.30480776152929,0.0002560615539550781,4
0.05999999999999999,12.584972983167749,13,0.0035898685455322266,12.039734357203772,0.00024199485778808594,2
0.05999999999999999,16.241058400945874,16,0.003565073013305664,15.797540196341624,0.0003979206085205078,4
0.05999999999999999,1.918279749867125,2,0.003681182861328125,3.0906249720123427,0.000225067138671875,1
0.05999999999999999,33.602522629390826,34,0.0034990310668945312,32.01156794772803,0.0002663135528564453,2
0.05999999999999999,8.510825915086176,8,0.003554821014404297,8.218728603222518,0.00022292137145996094,4
0.05999999999999999,38.52691726971995,39,0.0034461021423339844,36.6583847399342,0.0002779960632324219,2
0.05999999999999999,17.191478319366464,17,0.0034439563751220703,16.512114130055586,0.0002338886260986328,4
0.05999999999999999,38.50046581105516,38,0.0034580230712890625,36.89908104172525,0.00030422210693359375,3
0.05999999999999999,26.616653640232432,27,0.003523111343383789,25.59965987685662,0.0002570152282714844,1
0.05999999999999999,34.259409608661024,34,0.00392913818359375,32.776966132482166,0.00033783912658691406,3
0.05999999999999999,21.468122731357383,21,0.0035512447357177734,20.498599777692668,0.0002448558807373047,4
0.06499999999999999,7.868545308482273,8,0.0034062862396240234,7.566617598393408,0.00021910667419433594,4
0.06499999999999999,19.605495163877887,20,0.0035772323608398438,18.513406932167765,0.00023818016052246094,1
0.06499999999999999,37.58165376038383,38,0.003510713577270508,35.72737362521683,0.00030112266540527344,2
0.06499999999999999,32.316696797581116,32,0.003857851028442383,30.497898002048036,0.0003559589385986328,2
0.06499999999999999,27.051262915935613,27,0.0035698413848876953,26.029554299063356,0.0002529621124267578,3
0.06499999999999999,26.108534186948543,26,0.003484010696411133,24.49180715467776,0.00025391578674316406,1
0.06499999999999999,35.929975410763596,36,0.003695249557495117,34.02976345573152,0.0002739429473876953,4
0.06499999999999999,13.806083085653047,14,0.0036191940307617188,13.200447084551957,0.00023126602172851562,4
0.06499999999999999,22.570605431292382,23,0.0034177303314208984,21.378632937955828,0.0002791881561279297,2
0.06499999999999999,4.346994849262997,4,0.0035049915313720703,4.3192927685871885,0.00021123886108398438,2
0.06499999999999999,8.743296423153225,9,0.003513813018798828,8.342260503829271,0.00021982192993164062,3
0.06499999999999999,16.108597909129344,16,0.0034668445587158203,15.162915997485179,0.00028228759765625,2
0.06499999999999999,8.297837429871691,8,0.0035059452056884766,7.852650281334113,0.00021886825561523438,3
0.06499999999999999,37.145637339937664,37,0.0034520626068115234,35.00083881544891,0.000270843505859375,1
0.06499999999999999,39.944702266700695,40,0.0036389827728271484,37.76351574080083,0.0002779960632324219,2
0.06499999999999999,10.19245579280404,10,0.0033910274505615234,9.719834884154878,0.00022792816162109375,3
0.06499999999999999,34.43395144771142,34,0.003787994384765625,32.38786734134617,0.0002701282501220703,1
0.06499999999999999,7.146649438424606,7,0.003551006317138672,6.832942105041104,0.00021910667419433594,3
0.06499999999999999,7.816084857666864,8,0.0035970211029052734,7.361005507477698,0.0002200603485107422,2
0.06499999999999999,17.677528180353555,18,0.0034761428833007812,16.684587449482855,0.00023698806762695312,3
0.06499999999999999,2.9615194003162983,3,0.003816843032836914,2.9547356136192318,0.00038814544677734375,2
0.06499999999999999,2.494807022068591,2,0.003626108169555664,2.9919655515308956,0.0002110004425048828,1
0.06499999999999999,2.5466209129163837,2,0.0035758018493652344,2.2957157579273115,0.0003058910369873047,3
0.06499999999999999,20.054468836118076,20,0.003821849822998047,18.862864685799988,0.0002460479736328125,1
0.06499999999999999,36.5407083695934,37,0.0036363601684570312,34.94961705382434,0.0003209114074707031,4
0.06499999999999999,15.530184563782676,16,0.003567218780517578,14.752463806316126,0.00023603439331054688,1
0.06499999999999999,6.767611640674991,7,0.0037240982055664062,6.4378060939821085,0.0002193450927734375,3
0.06499999999999999,20.90166600970854,21,0.003559112548828125,19.73610908153418,0.00026702880859375,1
0.06499999999999999,26.330748755408784,26,0.0036089420318603516,25.25142075821616,0.0002512931823730469,4
0.06499999999999999,5.6241303500227815,6,0.003426790237426758,5.491783904743516,0.00021409988403320312,2
0.06999999999999999,23.942256550834895,24,0.003451824188232422,22.63124589724085,0.00024700164794921875,2
0.06999999999999999,6.263613247906886,6,0.003582000732421875,6.077299584354684,0.00021600723266601562,4
0.06999999999999999,16.434675217726735,16,0.003421783447265625,15.507362770885077,0.00023174285888671875,3
0.06999999999999999,14.400260480915419,14,0.0034499168395996094,13.523225611691668,0.00023102760314941406,2
0.06999999999999999,12.87032449225965,13,0.0035181045532226562,12.070652693213837,0.0002288818359375,1
0.06999999999999999,35.54468718930025,36,0.0034439563751220703,33.553831744808505,0.0002639293670654297,2
0.06999999999999999,34.70626042228073,35,0.0034461021423339844,32.90625333323105,0.00026297569274902344,3
0.06999999999999999,1.7590666289892682,2,0.0034818649291992188,1.8352951285028032,0.00020599365234375,4
0.06999999999999999,24.608156826336355,25,0.0035049915313720703,23.584876285029132,0.00024819374084472656,4
0.06999999999999999,21.610027098545526,22,0.0034286975860595703,20.298899549314537,0.00024318695068359375,3
0.06999999999999999,14.268208106920632,14,0.003673076629638672,13.542964301239161,0.0002300739288330078,4
0.06999999999999999,27.501156550030274,27,0.0034608840942382812,26.23120478957847,0.00025200843811035156,4
0.06999999999999999,19.05440143180973,19,0.003492116928100586,17.78098841836387,0.00025081634521484375,1
0.06999999999999999,21.59239437716641,22,0.00347900390625,20.272496860983903,0.0002410411834716797,3
0.06999999999999999,8.29626341467192,8,0.0034821033477783203,7.940176380091987,0.0002677440643310547,2
0.06999999999999999,39.69373110802708,40,0.003647327423095703,37.873083034251835,0.0002841949462890625,3
0.06999999999999999,11.39185618885141,11,0.0035371780395507812,10.737032300779184,0.00022220611572265625,1
0.06999999999999999,31.83627727101878,32,0.003425121307373047,30.374614966517562,0.0002579689025878906,3
0.06999999999999999,15.511218167833025,16,0.00362396240234375,14.50064811667012,0.0002338886260986328,3
0.06999999999999999,8.439304778560263,8,0.003412008285522461,8.206735372777679,0.00021576881408691406,2
0.06999999999999999,39.29606235101729,39,0.003425121307373047,36.88093607576024,0.00031113624572753906,1
0.06999999999999999,8.805150209359681,9,0.0035021305084228516,8.538028904362644,0.00022125244140625,1
0.06999999999999999,23.28816467041736,23,0.0034797191619873047,21.8607289419849,0.0002512931823730469,1
0.06999999999999999,16.722425536595114,17,0.0034630298614501953,15.9776684031936,0.00023293495178222656,3
0.06999999999999999,2.177782852829613,2,0.0036628246307373047,2.019593118956859,0.00021314620971679688,4
0.06999999999999999,13.643361792737004,14,0.003580808639526367,12.917772395240885,0.000247955322265625,2
0.06999999999999999,27.159806310269797,27,0.003690958023071289,25.503101200457813,0.0002582073211669922,1
0.06999999999999999,23.29075119171915,23,0.0035719871520996094,22.22139166675097,0.00024700164794921875,3
0.06999999999999999,21.840363436422763,22,0.0035190582275390625,20.64070898242936,0.0002410411834716797,3
0.06999999999999999,17.919351501959603,18,0.0036590099334716797,17.067212187198653,0.0002372264862060547,4
0.075,24.372033277120682,24,0.0036249160766601562,22.862854150322406,0.00024890899658203125,2
0.075,33.71505988935147,34,0.0034818649291992188,31.83467250629842,0.00026416778564453125,1
0.075,27.5516557628504,28,0.003542184829711914,25.779571313803082,0.0002701282501220703,2
0.075,15.804507848937842,16,0.0036487579345703125,14.717862776988515,0.00023412704467773438,1
0.075,24.153593367606,24,0.003656148910522461,22.65624660426834,0.0002510547637939453,2
0.075,26.08152915705371,26,0.003668069839477539,24.7847441649057,0.0002529621124267578,4
0.075,14.05743602501556,14,0.0034749507904052734,13.531956425819983,0.0002319812774658203,3
0.075,25.31349350447626,25,0.0035059452056884766,23.531345111014197,0.00028634071350097656,2
0.075,27.26238927784339,27,0.0036919116973876953,25.605252937105384,0.0002651214599609375,2
0.075,25.62489612678143,26,0.0034999847412109375,24.030924959757613,0.00024700164794921875,2
0.075,11.227516432859462,11,0.0035817623138427734,10.599775128515468,0.0002238750457763672,4
0.075,25.738533813032085,26,0.003525972366333008,24.418714938096166,0.00028395652770996094,4
0.075,37.88393317514649,38,0.003907680511474609,35.427257692255765,0.0002770423889160156,1
0.075,37.03457413174085,37,0.004112958908081055,34.888686065138806,0.00028395652770996094,3
0.075,23.85351208063493,24,0.0036199092864990234,22.5699167095197,0.0002551078796386719,4
0.075,31.108754458279368,31,0.0035200119018554688,30.842977863446173,0.0002651214599609375,3
0.075,4.562511837788731,5,0.0038938522338867188,5.006153726274211,0.0004379749298095703,1
0.075,11.9200514031576,12,0.004849910736083984,11.222317325704651,0.00022602081298828125,3
0.075,3.9945647852507165,4,0.0035309791564941406,4.1522220330090995,0.00026297569274902344,2
0.075,8.90183008862871,9,0.0035262107849121094,8.610005775091123,0.00022101402282714844,4
0.075,27.6272980262003,28,0.003690004348754883,25.75579806044747,0.0002620220184326172,1
0.075,13.179467630043808,13,0.0035729408264160156,12.453066916379248,0.00022912025451660156,1
0.075,31.32895598576024,31,0.0036170482635498047,29.762181116149264,0.0003037452697753906,4
0.075,1.0203641585196375,1,0.003431081771850586,2.399638549277142,0.00020313262939453125,1
0.075,13.874401643298516,14,0.0035178661346435547,12.942128469954975,0.00023603439331054688,2
0.075,8.742839096593235,9,0.003582000732421875,8.012855329378684,0.0002200603485107422,1
0.075,13.384262828978562,13,0.0038340091705322266,12.567728364790035,0.0002307891845703125,2
0.075,26.274101879637108,26,0.0033931732177734375,24.452765950137138,0.0003008842468261719,1
0.075,21.49892762430201,21,0.0038137435913085938,20.136105021989323,0.0002429485321044922,2
0.075,3.867953720726577,4,0.0034880638122558594,3.9327469100026393,0.0002129077911376953,1
0.08,16.381546155621194,16,0.00351715087890625,15.123976172955956,0.00024509429931640625,1
0.08,38.605591759632375,39,0.003590106964111328,36.03457488285864,0.00027298927307128906,2
0.08,35.359759618461155,35,0.0035970211029052734,33.185243528496514,0.00026702880859375,4
0.08,7.528352410413165,8,0.0034990310668945312,7.084570971825284,0.0002193450927734375,1
0.08,26.625181745109533,27,0.0035719871520996094,24.66429805540334,0.0002560615539550781,1
0.08,35.279328339155754,35,0.0034356117248535156,32.800826244273395,0.0002701282501220703,2
0.08,7.434926556154472,7,0.003515005111694336,7.083873933031419,0.00021910667419433594,4
0.08,2.2385832620745907,2,0.003535032272338867,2.1505559623082653,0.0002079010009765625,2
0.08,4.491424542888813,4,0.0036208629608154297,4.487161677689204,0.00021409988403320312,3
0.08,19.118622728564272,19,0.0034689903259277344,17.865419854567392,0.00023818016052246094,1
0.08,35.25728249267161,35,0.0035979747772216797,33.044071306670716,0.0002696514129638672,4
0.08,32.73435809965487,33,0.003495931625366211,30.743082988398854,0.0002810955047607422,4
0.08,3.482096954347737,3,0.0034661293029785156,3.9749511086884555,0.00021576881408691406,1
0.08,24.04241808490497,24,0.005048036575317383,22.348914205965055,0.0002541542053222656,1
0.08,8.483955221856377,8,0.004325151443481445,8.137156310372083,0.00022411346435546875,2
0.08,25.66043324672189,26,0.0036017894744873047,23.88207713240127,0.0002498626708984375,2
0.08,35.075812453850304,35,0.004106998443603516,33.275431234607346,0.00027489662170410156,3
0.08,13.997918980585908,14,0.0036470890045166016,13.173282943128449,0.00023293495178222656,1
0.08,31.759113276515635,32,0.0038149356842041016,29.868451784577744,0.0002617835998535156,2
0.08,7.530323114985339,8,0.0036139488220214844,7.024087699387157,0.00022101402282714844,1
0.08,13.477672399841712,13,0.0037691593170166016,13.088175750256372,0.0002307891845703125,1
0.08,16.375658680563653,16,0.0036420822143554688,15.498092709897362,0.0002779960632324219,4
0.08,37.36844224106527,37,0.003912210464477539,34.9855106774629,0.00029587745666503906,3
0.08,33.97225577823183,34,0.0036401748657226562,31.81018824302086,0.0002689361572265625,2
0.08,16.423296484010315,16,0.003840923309326172,15.337235669105064,0.0002586841583251953,1
0.08,13.294130965516167,13,0.0036859512329101562,12.587340896893949,0.00023412704467773438,3
0.08,24.25687122958674,24,0.00362396240234375,23.014447302287515,0.0002512931823730469,4
0.08,32.81046225390509,33,0.003799915313720703,30.814085054410832,0.00028014183044433594,4
0.08,18.795429118500827,19,0.003760099411010742,17.40642637560673,0.0002772808074951172,1
0.08,1.300023927934936,1,0.0035219192504882812,2.795220577486236,0.00021505355834960938,4
0.085,25.742258283303595,26,0.004169940948486328,24.118992535425246,0.00030493736267089844,3
0.085,33.34062830314196,33,0.0035660266876220703,30.82080823804769,0.00028586387634277344,1
0.085,8.60170322747702,9,0.003720998764038086,7.971490180760741,0.00023293495178222656,3
0.085,7.879316344873635,8,0.0037870407104492188,7.410260829037452,0.0003058910369873047,1
0.085,6.981523391910478,7,0.00344085693359375,6.452148052463744,0.00022411346435546875,1
0.085,32.11325335798118,32,0.0036690235137939453,30.170712131113834,0.0002601146697998047,4
0.085,14.694575789847605,15,0.0036470890045166016,13.880182097842747,0.0002319812774658203,4
0.085,26.795345817245128,27,0.003662109375,25.140442370946896,0.00025200843811035156,3
0.085,23.863536591730508,24,0.0034439563751220703,22.446502834725862,0.00024318695068359375,4
0.085,36.12749893379584,36,0.0034322738647460938,33.39575347730326,0.00026607513427734375,1
0.085,2.248505876262716,2,0.0034859180450439453,2.295822830956161,0.0002124309539794922,3
0.085,37.56212165549716,38,0.0035829544067382812,35.617451604045904,0.0002739429473876953,4
0.085,14.99459069107876,15,0.003525972366333008,14.191215294227181,0.0002300739288330078,1
0.085,17.406627411692515,17,0.003422975540161133,16.170123891405606,0.0002319812774658203,2
0.085,22.575446733531074,23,0.0035750865936279297,21.33348919011857,0.00024199485778808594,4
0.085,13.335686873246711,13,0.003607034683227539,12.411155871414193,0.00023174285888671875,2
0.085,33.793332703042445,34,0.0035910606384277344,32.032727830661344,0.00026226043701171875,3
0.085,23.642418577886612,24,0.0034220218658447266,21.813873965892938,0.0002429485321044922,1
0.085,28.07293889297649,28,0.003431081771850586,26.138164256290782,0.0002532005310058594,1
0.085,31.320232626056665,31,0.0035572052001953125,29.48526894205309,0.00026297569274902344,3
0.085,27.811127003246227,28,0.0038170814514160156,25.656107615986546,0.0002570152282714844,1
0.085,27.877281523218635,28,0.0034079551696777344,26.05275150929143,0.0002512931823730469,2
0.085,18.242537087120336,18,0.0034508705139160156,17.358701140337658,0.0002601146697998047,3
0.085,1.553538061304962,1,0.0034151077270507812,1.8319852280044573,0.00020194053649902344,4
0.085,6.876883001021625,7,0.0036377906799316406,6.420436311293663,0.00021719932556152344,4
0.085,4.436257009495286,4,0.003473043441772461,4.006422703851485,0.00022172927856445312,3
0.085,11.508812116263863,11,0.0036611557006835938,10.80535543910468,0.00023293495178222656,1
0.085,2.6726322114784065,3,0.0034971237182617188,4.198082928427276,0.00020623207092285156,1
0.085,15.29106331083521,15,0.003957033157348633,14.547832036119496,0.0002319812774658203,4
0.085,21.599790039534223,22,0.003416776657104492,20.228512434806515,0.0002391338348388672,2
0.09000000000000001,7.343687711602032,7,0.003596067428588867,7.152307599783893,0.00024199485778808594,1
0.09000000000000001,2.740942331882792,3,0.0035288333892822266,2.3944416443768914,0.0002110004425048828,1
0.09000000000000001,32.859558642104986,33,0.003773927688598633,30.322712111864263,0.00026297569274902344,2
0.09000000000000001,13.310377950178962,13,0.0035789012908935547,12.443484015743692,0.00022912025451660156,2
0.09000000000000001,7.821078368989332,8,0.0035660266876220703,7.622894337975503,0.00021791458129882812,1
0.09000000000000001,35.425374644078516,35,0.0035071372985839844,32.49028070187628,0.0002689361572265625,2
0.09000000000000001,3.897484919317721,4,0.004063844680786133,3.7391828466358037,0.00021505355834960938,4
0.09000000000000001,11.450936373101554,11,0.0039670467376708984,10.914406854685739,0.00030422210693359375,2
0.09000000000000001,15.98110791700658,16,0.0035300254821777344,14.816304365732172,0.00032401084899902344,1
0.09000000000000001,37.71103115795238,38,0.0036132335662841797,34.857632445385626,0.00027632713317871094,1
0.09000000000000001,37.24705007522679,37,0.004105329513549805,34.69818305801083,0.00031185150146484375,2
0.09000000000000001,21.99400509475988,22,0.003480195999145508,20.406021393657863,0.0002453327178955078,2
0.09000000000000001,14.296815962782631,14,0.003992795944213867,13.315535122212362,0.00023126602172851562,2
0.09000000000000001,28.605841969960103,29,0.0037169456481933594,26.617396168511487,0.0002589225769042969,2
0.09000000000000001,39.70794075967719,40,0.0035140514373779297,37.66228802043391,0.00028228759765625,3
0.09000000000000001,13.888921388889049,14,0.003785848617553711,13.17056974571342,0.00022792816162109375,3
0.09000000000000001,19.674725912059834,20,0.003593921661376953,18.105693207501936,0.00024509429931640625,1
0.09000000000000001,12.5344593442357,13,0.003826141357421875,13.0687056772683,0.0002307891845703125,2
0.09000000000000001,4.309479132133646,4,0.0036149024963378906,4.255139250287713,0.00021409988403320312,4
0.09000000000000001,30.740709665262653,31,0.0035619735717773438,28.42015542004821,0.00025963783264160156,3
0.09000000000000001,28.641165281871587,29,0.0036890506744384766,26.462333356596186,0.00025916099548339844,2
0.09000000000000001,13.678933308772649,14,0.0038101673126220703,12.569589835104432,0.00026702880859375,1
0.09000000000000001,11.064830468394419,11,0.0035588741302490234,10.133076080585601,0.00022411346435546875,1
0.09000000000000001,1.7690913279888587,2,0.0035758018493652344,1.8510552417476909,0.00020933151245117188,2
0.09000000000000001,19.167387362503085,19,0.003725767135620117,17.889344244058993,0.00024199485778808594,3
0.09000000000000001,10.6525527399351,11,0.004372119903564453,10.097643926542005,0.00029277801513671875,4
0.09000000000000001,7.222022810515826,7,0.0037000179290771484,7.724329129024359,0.0002231597900390625,1
0.09000000000000001,21.76237998953806,22,0.0035419464111328125,20.01840711785728,0.00024437904357910156,1
0.09000000000000001,21.183001663984072,21,0.004219770431518555,19.676673735997497,0.0004942417144775391,1
0.09000000000000001,27.569923604089293,28,0.00392913818359375,25.348660456064163,0.0002579689025878906,1
0.09500000000000001,18.36666637016615,18,0.003793001174926758,17.122143978928552,0.000308990478515625,4
0.09500000000000001,39.01306504456616,39,0.004576921463012695,35.88080156101024,0.0002758502960205078,2
0.09500000000000001,27.322037498163997,27,0.0035419464111328125,25.577872099164434,0.00025391578674316406,4
0.09500000000000001,5.2659234275082385,5,0.003937959671020508,5.728055373170398,0.00021791458129882812,1
0.09500000000000001,19.27762676667975,19,0.0033936500549316406,17.56365607850598,0.0002338886260986328,3
0.09500000000000001,30.25485914731155,30,0.0038177967071533203,27.963650432381275,0.0002608299255371094,3
0.09500000000000001,34.79716798966498,35,0.003500223159790039,32.53028064656307,0.00027179718017578125,4
0.09500000000000001,1.281813956875582,1,0.0037310123443603516,1.5190562327063901,0.0002090930938720703,2
0.09500000000000001,22.979258923729027,23,0.003607034683227539,21.02699569875801,0.00025200843811035156,2
0.09500000000000001,37.3540941774085,37,0.003614187240600586,34.631033411667204,0.0002739429473876953,3
0.09500000000000001,30.150696479503797,30,0.0034928321838378906,28.038555522246018,0.000263214111328125,2
0.09500000000000001,36.74507552593126,37,0.0037801265716552734,33.67427678435627,0.00029087066650390625,2
0.09500000000000001,36.17741543719788,36,0.003579854965209961,33.53374256692626,0.00027108192443847656,3
0.09500000000000001,30.473646923476565,30,0.005777120590209961,28.151785722500872,0.0002639293670654297,1
0.09500000000000001,7.9347437642218175,8,0.003779172897338867,7.351838974035052,0.00032401084899902344,1
0.09500000000000001,7.801685975831529,8,0.003705739974975586,7.381794706733365,0.0002281665802001953,3
0.09500000000000001,20.58333835755668,21,0.004527091979980469,18.989761886775177,0.0002541542053222656,3
0.09500000000000001,1.6896066373799488,2,0.0046520233154296875,1.7262463619845936,0.00021386146545410156,1
0.09500000000000001,13.787947521589281,14,0.003760814666748047,12.812954633253781,0.00024819374084472656,1
0.09500000000000001,18.04951658347304,18,0.003728151321411133,16.63282289316631,0.0002391338348388672,3
0.09500000000000001,10.98883007456963,11,0.0034558773040771484,10.46339934684489,0.0002257823944091797,1
0.09500000000000001,37.8564282606606,38,0.004094839096069336,34.721624367368314,0.0002789497375488281,1
0.09500000000000001,35.18209188821106,35,0.004667997360229492,32.82676810156155,0.0002741813659667969,3
0.09500000000000001,27.763037927738,28,0.0041468143463134766,25.826414135246416,0.0002720355987548828,4
0.09500000000000001,21.79578434102433,22,0.006884098052978516,20.48250575483169,0.0002617835998535156,3
0.09500000000000001,4.127048334684716,4,0.0035200119018554688,3.8235125571689355,0.0002110004425048828,4
0.09500000000000001,5.990665477743967,6,0.0036170482635498047,5.553096963655906,0.0004949569702148438,4
0.09500000000000001,27.73570167470058,28,0.003901958465576172,26.022496734908163,0.0003657341003417969,4
0.09500000000000001,39.59753408498264,40,0.003917217254638672,36.363969871361384,0.0002720355987548828,1
0.09500000000000001,23.44589771466332,23,0.003422975540161133,21.44431090034379,0.00023984909057617188,1
0.10000000000000002,20.0494288109467,20,0.003414154052734375,20.056177483441928,0.0002567768096923828,1
0.10000000000000002,23.436209768716065,23,0.006044864654541016,21.788958248639897,0.0002601146697998047,2
0.10000000000000002,28.670750253267816,29,0.007080078125,26.34348682381277,0.0003502368927001953,4
0.10000000000000002,24.060719926482,24,0.010017156600952148,22.173611380914362,0.005810976028442383,4
0.10000000000000002,22.958873947173938,23,0.011707067489624023,21.665923488945374,0.00025177001953125,4
0.10000000000000002,36.83196637684398,37,0.011749029159545898,33.85755499898534,0.0002779960632324219,2
0.10000000000000002,8.160442543866255,8,0.003509044647216797,7.64647595843384,0.0002231597900390625,1
0.10000000000000002,35.77318465580873,36,0.003545999526977539,32.7868715274348,0.0002777576446533203,2
0.10000000000000002,34.905463398974966,35,0.003922224044799805,32.51646055985579,0.0002651214599609375,3
0.10000000000000002,28.697480093537973,29,0.0035898685455322266,27.000174465829318,0.0002601146697998047,4
0.10000000000000002,39.194046010287906,39,0.0034439563751220703,36.48083762668572,0.0002701282501220703,3
